scorer,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c2.png",,,,,,,,,54.11395621065594,37.846484167982055,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c3.png",,,,,,,102.27221828485517,61.33968515745073,156.11395621065594,282.84648416798206,135.80523050180125,152.96509882065556,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c4.png",,,,,,,,,260.11395621065594,63.846484167982055,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c5.png",241.1901055540202,352.43490449149306,379.100521995545,320.31878011469956,,,,,,,,,,,,,293.6149556396683,395.8861315895077,137.7572932228765,396.8307234829428
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c6.png",,,,,,,30.27221828485517,117.33968515745073,84.11395621065594,338.84648416798206,63.80523050180125,208.96509882065556,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c7.png",,,,,,,60.27221828485517,41.33968515745073,114.11395621065594,262.84648416798206,93.80523050180125,132.96509882065556,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c8.png",43.19010555402019,128.43490449149306,181.10052199554502,96.31878011469956,,,,,,,,,,,66.80490288989768,224.78327762187337,95.61495563966832,171.88613158950773,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c9.png",162.1901055540202,214.43490449149306,300.100521995545,182.31878011469956,,,,,,,,,75.75994730470836,270.6381221508816,185.80490288989768,310.78327762187337,214.61495563966832,257.8861315895077,58.75729322287651,258.8307234829428
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c0.png",,,,,,,,,,,,,,,,,,,189.07222470728743,285.3279590103824
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c1.png",,,,,,,,,,,,,364.12448678240935,274.25847406475566,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c2.png",,,,,131.9407821950158,154.94942011455896,235.35553615172614,129.80730103334042,182.6993999627589,231.32453656882672,278.52408023457303,156.846938535783,,,67.89953547870437,143.56430958721478,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c3.png",,,,,,,,,,,,,,,,,,,386.07222470728743,230.32795901038241
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c4.png",,,,,324.9407821950158,223.94942011455896,,,375.6993999627589,300.3245365688267,,,127.12448678240935,255.25847406475566,260.89953547870437,212.56430958721478,192.77974919858286,243.49360887370784,235.07222470728743,67.32795901038241
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c5.png",,,,,,,,,,,,,,,,,396.77974919858286,388.49360887370784,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c6.png",,,,,135.9407821950158,241.94942011455896,239.35553615172614,216.80730103334042,186.6993999627589,318.3245365688267,282.52408023457303,243.846938535783,,,71.89953547870437,230.56430958721478,3.779749198582863,261.49360887370784,46.07222470728743,85.32795901038241
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c7.png",,,,,38.9407821950158,173.94942011455896,142.35553615172614,148.80730103334042,89.69939996275889,250.32453656882672,185.52408023457303,175.846938535783,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c8.png",,,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13201c9.png",,,,,63.9407821950158,217.94942011455896,167.35553615172614,192.80730103334042,114.69939996275889,294.3245365688267,210.52408023457303,219.846938535783,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c0.png",,,,,228.78161008292818,8.324658267510927,275.1263444074506,153.91266205464729,,,,,181.50061849932433,175.44657901351633,143.58219950653324,301.84130898948683,98.64185107063264,350.0585578321718,215.20587982624988,317.2895537643276
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c1.png",376.7965012311928,294.1141182194519,198.90762200575284,281.00651659231426,,,34.126344407450574,186.91266205464729,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c2.png",120.79650123119279,246.11411821945188,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c3.png",85.79650123119279,277.1141182194519,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c4.png",,,354.90762200575284,297.00651659231426,143.78161008292818,57.32465826751093,190.12634440745057,202.91266205464729,,,29.090095845473456,40.47202760404821,96.50061849932433,224.44657901351633,58.58219950653324,350.84130898948683,13.64185107063264,399.0585578321718,130.20587982624988,366.2895537643276
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c5.png",,,391.90762200575284,216.00651659231426,,,227.12634440745057,121.91266205464729,,,,,133.50061849932433,143.44657901351633,95.58219950653324,269.84130898948683,50.64185107063264,318.0585578321718,167.20587982624988,285.2895537643276
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c6.png",,,247.90762200575284,298.00651659231426,36.78161008292818,58.32465826751093,83.12634440745057,203.91266205464729,,,,,,,,,,,23.205879826249884,367.2895537643276
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c7.png",155.7965012311928,200.11411821945188,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c8.png",322.7965012311928,180.11411821945188,144.90762200575284,167.00651659231426,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img13908c9.png",274.7965012311928,202.11411821945188,96.90762200575284,189.00651659231426,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c0.png",385.4922622687171,268.3015347491198,311.9644781744187,357.7888378716382,,,,,,,,,232.16688303331944,272.29141450617476,229.88695174357383,173.11440340223731,197.39793086469774,256.9018783003914,77.13155533061263,272.29141450617476
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c1.png",,,,,215.46018378352426,34.76553446343564,110.01336163278609,91.76381670707781,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c2.png",170.49226226871713,238.3015347491198,96.96447817441867,327.7888378716382,,,,,,,,,17.166883033319436,242.29141450617476,14.886951743573832,143.11440340223731,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c3.png",287.4922622687171,355.3015347491198,,,,,,,,,,,134.16688303331944,359.29141450617476,131.88695174357383,260.1144034022373,99.39793086469774,343.9018783003914,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c4.png",,,,,,,,,,,268.3423626761007,72.65249403468238,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c5.png",,,,,,,,,,,317.3423626761007,21.652494034682377,,,,,,,344.1315553306126,389.29141450617476
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c6.png",78.49226226871713,366.3015347491198,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c7.png",39.49226226871713,271.3015347491198,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c8.png",,,387.9644781744187,378.7888378716382,,,,,,,,,308.16688303331944,293.29141450617476,305.88695174357383,194.11440340223731,273.39793086469774,277.9018783003914,153.13155533061263,293.29141450617476
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14183c9.png",,,,,138.46018378352426,54.76553446343564,33.013361632786086,111.76381670707781,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c0.png",,,,,,,,,53.21464347722508,126.1664020536017,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c1.png",361.13698662857684,51.732560850915775,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c2.png",,,,,,,214.57389397828524,27.12869977077787,,,,,332.7923476531396,182.01676639107302,,,175.71505040923603,317.20175739889237,339.3600395239648,324.31675692561976
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c3.png",,,175.85467376667543,72.76178390216148,205.95659484129106,122.56678058925286,334.57389397828524,181.12869977077787,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c4.png",,,39.85467376667543,135.76178390216148,69.95659484129106,185.56678058925286,198.57389397828524,244.12869977077787,,,,,316.7923476531396,399.016766391073,398.3411883825529,379.3136907785973,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c5.png",,,207.85467376667543,53.76178390216148,237.95659484129106,103.56678058925286,366.57389397828524,162.12869977077787,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c6.png",,,292.85467376667543,32.76178390216148,322.95659484129106,82.56678058925286,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c7.png",,,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c8.png",,,,,,,113.57389397828524,290.12869977077787,,,325.38195681239904,267.14177822288957,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img14996c9.png",67.13698662857684,64.73256085091577,144.85467376667543,180.76178390216148,174.95659484129106,230.56678058925286,303.57389397828524,289.12869977077787,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c0.png",,,326.9994501637377,393.25814044062895,,,275.3983397733939,102.41551824050993,154.28498976630624,214.146848176626,42.5536598301901,128.00284570679605,,,21.657342399389734,168.08965873731097,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c1.png",26.84063589830771,233.50788322274332,109.99945016373772,226.25814044062895,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c2.png",,,,,,,,,,,,,197.82335876561638,5.057977403026257,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c3.png",,,,,,,,,,,353.5536598301901,61.00284570679605,212.82335876561638,165.05797740302626,332.65734239938973,101.08965873731097,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c4.png",292.8406358983077,210.50788322274332,375.9994501637377,203.25814044062895,,,,,203.28498976630624,24.14684817662601,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c5.png",,,,,,,,,389.28498976630624,49.14684817662601,,,136.82335876561638,67.05797740302626,256.65734239938973,3.0896587373109696,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c6.png",,,,,,,,,,,395.5536598301901,22.00284570679605,254.82335876561638,126.05797740302626,374.65734239938973,62.08965873731097,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c7.png",245.8406358983077,120.50788322274332,328.9994501637377,113.25814044062895,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c8.png",,,,,192.77624435819598,121.65044922702435,67.3983397733939,111.41551824050993,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img15216c9.png",87.84063589830771,390.5078832227433,170.99945016373772,383.25814044062895,244.77624435819598,102.65044922702435,119.3983397733939,92.41551824050993,,,,,,,,,,,,
